"GEO_ID","NAME","B08141_001E","B08141_001M","B08141_002E","B08141_002M","B08141_003E","B08141_003M","B08141_004E","B08141_004M","B08141_005E","B08141_005M","B08141_006E","B08141_006M","B08141_007E","B08141_007M","B08141_008E","B08141_008M","B08141_009E","B08141_009M","B08141_010E","B08141_010M","B08141_011E","B08141_011M","B08141_012E","B08141_012M","B08141_013E","B08141_013M","B08141_014E","B08141_014M","B08141_015E","B08141_015M","B08141_016E","B08141_016M","B08141_017E","B08141_017M","B08141_018E","B08141_018M","B08141_019E","B08141_019M","B08141_020E","B08141_020M","B08141_021E","B08141_021M","B08141_022E","B08141_022M","B08141_023E","B08141_023M","B08141_024E","B08141_024M","B08141_025E","B08141_025M","B08141_026E","B08141_026M","B08141_027E","B08141_027M","B08141_028E","B08141_028M","B08141_029E","B08141_029M","B08141_030E","B08141_030M","B08141_031E","B08141_031M","B08141_032E","B08141_032M","B08141_033E","B08141_033M","B08141_034E","B08141_034M","B08141_035E","B08141_035M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No vehicle available","Margin of Error!!Total:!!No vehicle available","Estimate!!Total:!!1 vehicle available","Margin of Error!!Total:!!1 vehicle available","Estimate!!Total:!!2 vehicles available","Margin of Error!!Total:!!2 vehicles available","Estimate!!Total:!!3 or more vehicles available","Margin of Error!!Total:!!3 or more vehicles available","Estimate!!Total:!!Car, truck, or van - drove alone:","Margin of Error!!Total:!!Car, truck, or van - drove alone:","Estimate!!Total:!!Car, truck, or van - drove alone:!!No vehicle available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!No vehicle available","Estimate!!Total:!!Car, truck, or van - drove alone:!!1 vehicle available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!1 vehicle available","Estimate!!Total:!!Car, truck, or van - drove alone:!!2 vehicles available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!2 vehicles available","Estimate!!Total:!!Car, truck, or van - drove alone:!!3 or more vehicles available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!3 or more vehicles available","Estimate!!Total:!!Car, truck, or van - carpooled:","Margin of Error!!Total:!!Car, truck, or van - carpooled:","Estimate!!Total:!!Car, truck, or van - carpooled:!!No vehicle available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!No vehicle available","Estimate!!Total:!!Car, truck, or van - carpooled:!!1 vehicle available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!1 vehicle available","Estimate!!Total:!!Car, truck, or van - carpooled:!!2 vehicles available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!2 vehicles available","Estimate!!Total:!!Car, truck, or van - carpooled:!!3 or more vehicles available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!3 or more vehicles available","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!No vehicle available","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!No vehicle available","Estimate!!Total:!!Public transportation (excluding taxicab):!!1 vehicle available","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!1 vehicle available","Estimate!!Total:!!Public transportation (excluding taxicab):!!2 vehicles available","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!2 vehicles available","Estimate!!Total:!!Public transportation (excluding taxicab):!!3 or more vehicles available","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!3 or more vehicles available","Estimate!!Total:!!Walked:","Margin of Error!!Total:!!Walked:","Estimate!!Total:!!Walked:!!No vehicle available","Margin of Error!!Total:!!Walked:!!No vehicle available","Estimate!!Total:!!Walked:!!1 vehicle available","Margin of Error!!Total:!!Walked:!!1 vehicle available","Estimate!!Total:!!Walked:!!2 vehicles available","Margin of Error!!Total:!!Walked:!!2 vehicles available","Estimate!!Total:!!Walked:!!3 or more vehicles available","Margin of Error!!Total:!!Walked:!!3 or more vehicles available","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!No vehicle available","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!No vehicle available","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!1 vehicle available","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!1 vehicle available","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!2 vehicles available","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!2 vehicles available","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!3 or more vehicles available","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!3 or more vehicles available","Estimate!!Total:!!Worked from home:","Margin of Error!!Total:!!Worked from home:","Estimate!!Total:!!Worked from home:!!No vehicle available","Margin of Error!!Total:!!Worked from home:!!No vehicle available","Estimate!!Total:!!Worked from home:!!1 vehicle available","Margin of Error!!Total:!!Worked from home:!!1 vehicle available","Estimate!!Total:!!Worked from home:!!2 vehicles available","Margin of Error!!Total:!!Worked from home:!!2 vehicles available","Estimate!!Total:!!Worked from home:!!3 or more vehicles available","Margin of Error!!Total:!!Worked from home:!!3 or more vehicles available",
"1400000US39049008812","Census Tract 88.12; Franklin County; Ohio","1677","319","57","94","238","117","630","301","752","292","1326","273","43","66","188","99","537","242","558","265","196","148","0","13","3","18","63","79","130","124","14","29","14","29","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","47","56","0","13","47","56","0","13","0","13","94","82","0","13","0","13","30","33","64","84",
"1400000US39049008813","Census Tract 88.13; Franklin County; Ohio","872","141","6","9","296","122","309","112","261","130","759","130","0","13","249","107","275","101","235","127","39","32","0","13","0","13","34","31","5","8","33","47","0","13","33","47","0","13","0","13","6","9","6","9","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","35","25","0","13","14","18","0","13","21","19",
"1400000US39049008821","Census Tract 88.21; Franklin County; Ohio","979","177","19","34","217","129","457","179","286","147","677","204","0","13","217","129","354","157","106","149","61","60","0","13","0","13","41","52","20","41","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","241","127","19","34","0","13","62","61","160","109",
"1400000US39049008822","Census Tract 88.22; Franklin County; Ohio","1765","362","46","53","440","185","426","212","853","304","1448","363","46","53","382","169","332","196","688","293","172","128","0","13","7","13","31","38","134","125","0","13","0","13","0","13","0","13","0","13","40","43","0","13","18","34","22","30","0","13","6","14","0","13","6","14","0","13","0","13","99","65","0","13","27","41","41","41","31","39",
"1400000US39049008825","Census Tract 88.25; Franklin County; Ohio","3617","627","244","213","671","456","1103","420","1599","525","2667","513","61","67","380","244","820","305","1406","487","536","304","133","157","165","203","162","147","76","80","0","18","0","18","0","18","0","18","0","18","24","41","0","18","24","41","0","18","0","18","19","29","0","18","0","18","19","29","0","18","371","228","50","78","102","165","102","66","117","116",
"1400000US39049008900","Census Tract 89; Franklin County; Ohio","2171","255","31","26","436","152","1217","240","487","248","1526","252","2","4","276","131","821","208","427","235","163","76","0","18","19","27","128","65","16","25","11","18","0","18","0","18","11","18","0","18","38","37","10","18","8","17","0","18","20","25","15","18","5","8","1","3","9","15","0","18","418","133","14","15","132","76","248","113","24","39",
"1400000US39049009000","Census Tract 90; Franklin County; Ohio","1374","203","12","19","179","75","578","136","605","193","924","157","0","13","99","59","454","119","371","109","50","58","0","13","0","13","22","36","28","44","19","22","12","19","0","13","7","10","0","13","40","33","0","13","0","13","0","13","40","33","8","13","0","13","0","13","8","13","0","13","333","153","0","13","80","48","87","44","166","141",
"1400000US39049009100","Census Tract 91; Franklin County; Ohio","2343","269","18","21","244","89","1374","243","707","197","1427","195","0","13","140","69","775","151","512","166","44","38","0","13","0","13","33","31","11","18","0","13","0","13","0","13","0","13","0","13","64","39","0","13","29","28","17","18","18","22","20","23","0","13","14","21","0","13","6","11","788","223","18","21","61","48","549","213","160","80",
"1400000US39049009220","Census Tract 92.20; Franklin County; Ohio","1040","234","39","51","204","72","394","236","403","149","773","195","0","13","188","69","233","153","352","142","153","158","13","20","9","15","111","142","20","35","57","52","19","31","0","13","38","43","0","13","11","22","0","13","0","13","0","13","11","22","5","9","0","13","0","13","5","9","0","13","41","27","7","11","7","11","7","12","20","20",
"1400000US39049009230","Census Tract 92.30; Franklin County; Ohio","2383","382","250","132","802","293","1050","331","281","165","1710","365","68","88","559","240","918","310","165","101","283","150","34","41","118","103","86","59","45","65","138","105","96","97","42","48","0","18","0","18","10","15","0","18","0","18","6","11","4","8","30","39","0","18","0","18","22","37","8","13","212","107","52","59","83","62","18","29","59","63",
"1400000US39049009240","Census Tract 92.40; Franklin County; Ohio","1125","347","21","22","216","99","432","163","456","324","856","347","8","14","129","72","321","158","398","318","66","40","6","11","2","5","22","22","36","32","6","10","0","13","0","13","6","10","0","13","31","29","7","10","5","8","19","25","0","13","26","24","0","13","0","13","26","24","0","13","140","66","0","13","80","55","38","30","22","31",
"1400000US39049009250","Census Tract 92.50; Franklin County; Ohio","990","193","27","28","230","95","405","146","328","153","678","156","0","13","164","71","231","83","283","133","125","96","0","13","8","13","87","95","30","32","52","46","27","28","0","13","25","37","0","13","6","9","0","13","6","9","0","13","0","13","56","45","0","13","20","32","36","33","0","13","73","51","0","13","32","39","26","23","15","24",
"1400000US39049009251","Census Tract 92.51; Franklin County; Ohio","567","201","0","13","308","113","252","189","7","14","416","181","0","13","207","89","209","178","0","13","31","26","0","13","12","13","19","24","0","13","30","38","0","13","23","36","0","13","7","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","90","52","0","13","66","41","24","26","0","13",
"1400000US39049009252","Census Tract 92.52; Franklin County; Ohio","1696","370","169","221","761","259","705","275","61","75","1298","293","28","33","594","230","627","248","49","68","116","116","0","13","90","112","14","23","12","19","141","219","141","219","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","141","93","0","13","77","68","64","67","0","13",
"1400000US39049009311","Census Tract 93.11; Franklin County; Ohio","1232","309","0","13","450","153","564","287","218","185","918","325","0","13","318","111","418","276","182","181","51","58","0","13","0","13","29","48","22","32","9","13","0","13","9","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","11","0","13","0","13","0","13","7","11","247","125","0","13","123","85","117","108","7","12",
"1400000US39049009312","Census Tract 93.12; Franklin County; Ohio","1479","343","94","93","647","172","464","349","274","203","1049","331","32","50","451","142","412","342","154","131","221","147","14","23","103","101","24","30","80","119","0","13","0","13","0","13","0","13","0","13","20","32","0","13","20","32","0","13","0","13","0","13","0","13","0","13","0","13","0","13","189","122","48","70","73","61","28","23","40","57",
"1400000US39049009321","Census Tract 93.21; Franklin County; Ohio","1097","242","0","13","167","92","574","212","356","171","905","247","0","13","108","72","490","211","307","140","115","70","0","13","35","53","33","31","47","49","27","29","0","13","0","13","27","29","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","50","36","0","13","24","25","24","25","2","6",
"1400000US39049009322","Census Tract 93.22; Franklin County; Ohio","1318","235","0","13","448","173","481","167","389","214","855","218","0","13","246","120","359","149","250","169","193","111","0","13","116","99","39","38","38","63","19","23","0","13","7","13","0","13","12","19","44","48","0","13","28","44","4","11","12","19","46","40","0","13","0","13","26","25","20","32","161","97","0","13","51","40","53","49","57","53",
"1400000US39049009323","Census Tract 93.23; Franklin County; Ohio","1444","222","173","106","571","206","596","193","104","92","958","196","27","39","446","179","413","182","72","71","193","109","71","74","48","54","74","47","0","13","64","50","12","21","43","46","9","16","0","13","0","13","0","13","0","13","0","13","0","13","91","76","57","57","34","42","0","13","0","13","138","97","6","12","0","13","100","85","32","38",
"1400000US39049009325","Census Tract 93.25; Franklin County; Ohio","1491","240","94","83","751","239","509","191","137","154","1285","254","48","53","675","224","454","192","108","140","84","70","0","13","0","13","55","48","29","52","63","81","46","66","17","42","0","13","0","13","16","32","0","13","16","32","0","13","0","13","0","13","0","13","0","13","0","13","0","13","43","51","0","13","43","51","0","13","0","13",
"1400000US39049009326","Census Tract 93.26; Franklin County; Ohio","1316","548","102","58","528","209","277","154","409","481","991","350","39","43","435","177","250","137","267","274","224","229","32","37","23","33","27","45","142","214","54","54","16","25","38","60","0","13","0","13","0","13","0","13","0","13","0","13","0","13","21","28","0","13","21","28","0","13","0","13","26","19","15","15","11","14","0","13","0","13",
"1400000US39049009332","Census Tract 93.32; Franklin County; Ohio","1753","350","0","13","604","230","767","228","382","175","1172","216","0","13","352","123","495","153","325","159","147","138","0","13","141","137","0","13","6","12","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","13","20","0","13","9","17","4","11","0","13","421","181","0","13","102","129","268","147","51","58",
"1400000US39049009334","Census Tract 93.34; Franklin County; Ohio","1198","237","13","23","590","203","390","189","205","181","846","217","13","23","351","129","284","115","198","179","156","113","0","13","100","86","56","62","0","13","101","98","0","13","101","98","0","13","0","13","0","13","0","13","0","13","0","13","0","13","18","21","0","13","11","17","0","13","7","12","77","69","0","13","27","34","50","64","0","13",
"1400000US39049009336","Census Tract 93.36; Franklin County; Ohio","1643","332","0","13","709","336","856","201","78","76","1280","177","0","13","444","122","758","193","78","76","118","105","0","13","100","104","18","21","0","13","122","181","0","13","122","181","0","13","0","13","0","13","0","13","0","13","0","13","0","13","13","19","0","13","0","13","13","19","0","13","110","51","0","13","43","29","67","46","0","13",
"1400000US39049009337","Census Tract 93.37; Franklin County; Ohio","1919","345","96","78","641","234","873","335","309","149","1318","312","6","9","437","171","661","268","214","123","389","186","90","77","133","152","139","97","27","35","29","37","0","13","0","13","29","37","0","13","0","13","0","13","0","13","0","13","0","13","25","30","0","13","25","30","0","13","0","13","158","88","0","13","46","50","44","44","68","57",
"1400000US39049009340","Census Tract 93.40; Franklin County; Ohio","1582","286","158","173","569","198","653","307","202","152","1060","261","130","167","419","150","385","207","126","120","262","162","28","44","49","51","130","113","55","93","104","99","0","13","77","90","27","44","0","13","1","8","0","13","0","13","1","8","0","13","66","67","0","13","11","21","55","61","0","13","89","63","0","13","13","21","55","55","21","24",
"1400000US39049009350","Census Tract 93.50; Franklin County; Ohio","1507","564","113","89","466","178","240","112","688","550","1072","545","0","13","308","121","166","104","598","548","169","93","45","53","37","58","37","34","50","57","88","84","41","64","35","57","0","13","12","19","9","14","0","13","0","13","0","13","9","14","0","13","0","13","0","13","0","13","0","13","169","103","27","44","86","95","37","34","19","21",
"1400000US39049009361","Census Tract 93.61; Franklin County; Ohio","2208","508","27","46","483","235","924","479","774","333","1621","373","27","46","387","212","673","258","534","271","99","91","0","18","0","18","0","18","99","91","16","27","0","18","0","18","0","18","16","27","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","472","402","0","18","96","90","251","393","125","86",
"1400000US39049009372","Census Tract 93.72; Franklin County; Ohio","2618","403","8","14","526","335","1155","320","929","315","1988","356","0","18","435","307","869","284","684","277","200","130","0","18","6","11","145","108","49","66","32","44","0","18","11","21","21","34","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","398","152","8","14","74","68","120","107","196","104",
"1400000US39049009373","Census Tract 93.73; Franklin County; Ohio","3305","410","79","74","889","380","1318","363","1019","456","2761","383","22","27","676","321","1129","347","934","437","239","175","0","18","131","126","37","55","71","108","19","26","10","17","0","18","9","19","0","18","37","62","37","62","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","249","183","10","17","82","100","143","158","14","21",
"1400000US39049009381","Census Tract 93.81; Franklin County; Ohio","3339","557","99","126","1520","410","900","310","820","510","2059","578","31","62","619","292","703","279","706","500","457","273","68","84","191","169","98","90","100","136","74","85","0","18","53","80","21","32","0","18","76","97","0","18","63","96","13","22","0","18","360","341","0","18","360","341","0","18","0","18","313","168","0","18","234","160","65","78","14","22",
"1400000US39049009382","Census Tract 93.82; Franklin County; Ohio","1566","266","75","91","493","178","557","166","441","175","1244","269","58","84","440","184","381","111","365","165","66","48","0","13","0","13","52","43","14","23","26","31","0","13","14","21","12","21","0","13","16","25","0","13","0","13","16","25","0","13","0","13","0","13","0","13","0","13","0","13","214","93","17","21","39","42","96","62","62","45",
"1400000US39049009383","Census Tract 93.83; Franklin County; Ohio","1663","258","17","27","440","212","1060","188","146","105","1005","320","0","13","316","185","576","269","113","91","327","267","0","13","69","98","245","249","13","20","6","10","0","13","6","10","0","13","0","13","48","51","0","13","34","47","14","24","0","13","17","27","17","27","0","13","0","13","0","13","260","188","0","13","15","26","225","182","20","21",
"1400000US39049009384","Census Tract 93.84; Franklin County; Ohio","1545","177","182","145","426","161","653","200","284","179","1049","169","5","8","236","112","559","179","249","174","182","117","41","56","106","90","0","13","35","45","57","66","57","66","0","13","0","13","0","13","6","10","0","13","0","13","6","10","0","13","9","16","9","16","0","13","0","13","0","13","242","116","70","95","84","65","88","60","0","13",
"1400000US39049009385","Census Tract 93.85; Franklin County; Ohio","1999","250","6","10","537","167","947","262","509","245","1393","245","6","10","432","153","576","167","379","203","109","93","0","13","8","13","101","92","0","13","0","13","0","13","0","13","0","13","0","13","4","8","0","13","0","13","0","13","4","8","25","34","0","13","0","13","25","34","0","13","468","205","0","13","97","78","245","136","126","127",
"1400000US39049009386","Census Tract 93.86; Franklin County; Ohio","1397","230","0","13","848","161","514","201","35","44","1087","219","0","13","644","168","433","215","10","21","78","84","0","13","26","31","41","72","11","22","20","25","0","13","0","13","6","14","14","22","23","38","0","13","0","13","23","38","0","13","0","13","0","13","0","13","0","13","0","13","189","123","0","13","178","118","11","18","0","13",
"1400000US39049009390","Census Tract 93.90; Franklin County; Ohio","3608","385","0","18","939","297","1578","399","1091","362","2629","402","0","18","613","214","1218","383","798","268","358","221","0","18","221","207","137","103","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","101","115","0","18","58","106","4","8","39","48","520","164","0","18","47","48","219","116","254","138",
"1400000US39049009391","Census Tract 93.91; Franklin County; Ohio","2803","348","126","131","1199","360","978","308","500","288","1967","357","81","86","871","267","703","261","312","228","280","156","45","57","32","52","39","51","164","134","0","18","0","18","0","18","0","18","0","18","141","222","0","18","141","222","0","18","0","18","0","18","0","18","0","18","0","18","0","18","415","180","0","18","155","105","236","156","24","33",
"1400000US39049009392","Census Tract 93.92; Franklin County; Ohio","2056","420","0","13","564","260","776","371","716","408","1617","440","0","13","500","253","538","332","579","353","16","26","0","13","0","13","16","26","0","13","0","13","0","13","0","13","0","13","0","13","18","30","0","13","18","30","0","13","0","13","0","13","0","13","0","13","0","13","0","13","405","240","0","13","46","49","222","245","137","106",
"1400000US39049009393","Census Tract 93.93; Franklin County; Ohio","1496","227","159","95","398","155","615","198","324","206","1054","205","19","22","315","125","468","167","252","167","203","110","33","39","61","65","86","70","23","43","126","86","104","87","11","17","0","13","11","18","7","10","0","13","0","13","7","10","0","13","0","13","0","13","0","13","0","13","0","13","106","63","3","6","11","17","54","40","38","44",
"1400000US39049009394","Census Tract 93.94; Franklin County; Ohio","937","179","0","13","230","103","363","152","344","155","760","189","0","13","198","101","260","118","302","148","52","50","0","13","29","41","12","20","11","19","6","12","0","13","0","13","0","13","6","12","0","13","0","13","0","13","0","13","0","13","19","23","0","13","0","13","14","22","5","10","100","61","0","13","3","5","77","55","20","40",
"1400000US39049009395","Census Tract 93.95; Franklin County; Ohio","2239","433","0","13","734","294","982","301","523","256","1847","416","0","13","614","293","782","271","451","245","91","86","0","13","0","13","19","29","72","83","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","52","63","0","13","52","63","0","13","0","13","249","182","0","13","68","61","181","174","0","13",
"1400000US39049009396","Census Tract 93.96; Franklin County; Ohio","1712","302","238","174","861","272","314","248","299","201","1187","226","119","94","645","159","183","178","240","151","179","193","0","13","139","194","0","13","40","66","97","82","45","73","52","46","0","13","0","13","65","78","46","73","0","13","0","13","19","32","28","47","28","47","0","13","0","13","0","13","156","141","0","13","25","48","131","130","0","13",
"1400000US39049009397","Census Tract 93.97; Franklin County; Ohio","1440","239","14","23","608","238","571","184","247","190","1106","213","14","23","479","182","430","151","183","163","57","59","0","13","10","36","27","46","20","29","87","89","0","13","0","13","87","89","0","13","74","93","0","13","74","93","0","13","0","13","16","32","0","13","16","32","0","13","0","13","100","95","0","13","29","54","27","30","44","73",
"1400000US39049009401","Census Tract 94.01; Franklin County; Ohio","2813","664","20","36","428","204","1414","659","951","238","2211","578","0","18","242","128","1247","591","722","200","239","132","0","18","61","87","61","52","117","88","67","84","0","18","53","80","0","18","14","23","0","18","0","18","0","18","0","18","0","18","75","82","20","36","55","82","0","18","0","18","221","175","0","18","17","26","106","155","98","78",
"1400000US39049009403","Census Tract 94.03; Franklin County; Ohio","1293","193","80","95","237","159","558","200","418","145","854","165","59","68","111","126","367","128","317","122","87","85","21","42","24","44","22","30","20","36","64","80","0","13","64","80","0","13","0","13","0","13","0","13","0","13","0","13","0","13","18","29","0","13","0","13","18","29","0","13","270","115","0","13","38","44","151","97","81","58",
"1400000US39049009404","Census Tract 94.04; Franklin County; Ohio","1642","439","0","13","193","117","965","502","484","173","1185","246","0","13","104","77","684","282","397","147","102","94","0","13","14","21","73","82","15","23","0","13","0","13","0","13","0","13","0","13","16","23","0","13","16","23","0","13","0","13","12","24","0","13","12","24","0","13","0","13","327","256","0","13","47","48","208","251","72","62",
"1400000US39049009405","Census Tract 94.05; Franklin County; Ohio","2221","330","0","13","356","260","1336","307","529","277","1444","266","0","13","236","153","841","221","367","226","103","115","0","13","73","111","30","48","0","13","0","13","0","13","0","13","0","13","0","13","11","18","0","13","0","13","11","18","0","13","0","13","0","13","0","13","0","13","0","13","663","311","0","13","47","48","454","265","162","164",
"1400000US39049009410","Census Tract 94.10; Franklin County; Ohio","1449","427","0","13","289","221","649","398","511","277","1234","387","0","13","252","205","605","399","377","167","88","83","0","13","0","13","17","22","71","80","13","22","0","13","0","13","13","22","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","114","87","0","13","37","42","14","21","63","74",
"1400000US39049009420","Census Tract 94.20; Franklin County; Ohio","2729","504","218","219","561","289","1066","322","884","414","2155","449","63","101","370","212","936","310","786","393","187","109","57","66","91","79","31","40","8","16","118","141","98","143","20","34","0","18","0","18","14","23","0","18","14","23","0","18","0","18","73","84","0","18","15","27","58","80","0","18","182","119","0","18","51","47","41","64","90","102",
"1400000US39049009440","Census Tract 94.40; Franklin County; Ohio","2574","333","187","176","357","159","1430","317","600","262","1999","316","0","13","258","139","1270","319","471","171","358","170","187","176","29","39","40","38","102","120","15","26","0","13","15","26","0","13","0","13","0","13","0","13","0","13","0","13","0","13","17","26","0","13","0","13","17","26","0","13","185","98","0","13","55","58","103","80","27","28",
"1400000US39049009495","Census Tract 94.95; Franklin County; Ohio","2332","335","0","18","431","201","1014","308","887","295","1899","328","0","18","364","181","737","251","798","274","83","82","0","18","44","68","6","10","33","48","77","70","0","18","0","18","39","55","38","58","0","18","0","18","0","18","0","18","0","18","31","44","0","18","0","18","31","44","0","18","242","121","0","18","23","34","201","111","18","20",
"1400000US39049009497","Census Tract 94.97; Franklin County; Ohio","977","174","19","30","47","29","334","74","577","159","828","158","19","30","44","30","273","69","492","146","22","27","0","13","0","13","0","13","22","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","10","0","13","0","13","6","10","0","13","121","55","0","13","3","5","55","36","63","42",
"1400000US39049009498","Census Tract 94.98; Franklin County; Ohio","1601","554","47","73","354","157","880","553","320","144","1398","588","47","73","338","156","778","585","235","127","43","46","0","13","16","28","16","34","11","22","14","24","0","13","0","13","14","24","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","146","101","0","13","0","13","72","85","74","57",
"1400000US39049009520","Census Tract 95.20; Franklin County; Ohio","2132","326","14","22","234","76","1003","272","881","261","1903","303","14","22","221","72","843","238","825","240","63","63","0","13","0","13","63","63","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","166","98","0","13","13","18","97","80","56","59",
"1400000US39049009590","Census Tract 95.90; Franklin County; Ohio","2588","333","13","25","558","371","1046","369","971","299","1843","339","13","25","438","274","685","274","707","265","304","207","0","18","0","18","98","116","206","179","0","18","0","18","0","18","0","18","0","18","116","166","0","18","7","11","109","166","0","18","0","18","0","18","0","18","0","18","0","18","325","156","0","18","113","113","154","100","58","65",
"1400000US39049009600","Census Tract 96; Franklin County; Ohio","2245","439","19","22","500","152","1209","464","517","195","1677","392","11","18","461","155","884","390","321","140","260","152","0","13","31","29","147","143","82","89","15","27","1","5","0","13","0","13","14","26","15","18","7","14","0","13","8","12","0","13","67","83","0","13","0","13","0","13","67","83","211","101","0","13","8","10","170","94","33","29",
"1400000US39049009711","Census Tract 97.11; Franklin County; Ohio","2424","270","0","13","669","206","1019","263","736","234","2036","238","0","13","512","144","910","218","614","209","166","100","0","13","96","87","62","69","8","14","32","53","0","13","32","53","0","13","0","13","65","65","0","13","10","15","7","12","48","62","10","15","0","13","0","13","10","15","0","13","115","68","0","13","19","28","30","35","66","61",
"1400000US39049009712","Census Tract 97.12; Franklin County; Ohio","1133","231","6","15","318","174","517","199","292","127","946","234","0","13","295","171","421","183","230","117","69","61","3","7","0","13","28","44","38","39","0","13","0","13","0","13","0","13","0","13","5","8","0","13","0","13","0","13","5","8","10","13","3","8","7","11","0","13","0","13","103","67","0","13","16","20","68","61","19","24",
"1400000US39049009751","Census Tract 97.51; Franklin County; Ohio","3360","611","46","54","283","140","1487","530","1544","464","2545","427","31","34","212","122","1053","317","1249","423","157","87","15","24","15","24","30","35","97","75","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","658","386","0","18","56","46","404","391","198","93",
"1400000US39049009752","Census Tract 97.52; Franklin County; Ohio","4136","514","0","18","483","181","2145","497","1508","420","3262","437","0","18","367","169","1600","344","1295","425","200","117","0","18","37","50","41","47","122","95","0","18","0","18","0","18","0","18","0","18","12","20","0","18","12","20","0","18","0","18","20","31","0","18","0","18","20","31","0","18","642","322","0","18","67","57","484","315","91","68",
"1400000US39049009753","Census Tract 97.53; Franklin County; Ohio","3022","541","162","266","154","139","1462","492","1244","344","2382","409","162","266","154","139","1119","292","947","289","216","163","0","18","0","18","26","44","190","168","0","18","0","18","0","18","0","18","0","18","45","62","0","18","0","18","36","58","9","17","30","40","0","18","0","18","22","35","8","18","349","329","0","18","0","18","259","330","90","76",
"1400000US39049009754","Census Tract 97.54; Franklin County; Ohio","1826","169","10","18","143","88","655","212","1018","261","1151","234","10","18","31","42","407","172","703","237","323","217","0","13","0","13","136","155","187","203","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","352","133","0","13","112","75","112","73","128","83",
"1400000US39049009755","Census Tract 97.55; Franklin County; Ohio","3684","747","101","113","652","277","1524","493","1407","857","2697","544","101","113","423","208","1078","430","1095","528","93","88","0","18","0","18","93","88","0","18","0","18","0","18","0","18","0","18","0","18","31","42","0","18","24","37","0","18","7","15","21","34","0","18","21","34","0","18","0","18","842","435","0","18","184","158","353","214","305","397",
"1400000US39049009756","Census Tract 97.56; Franklin County; Ohio","1653","523","32","38","268","97","752","251","601","537","1424","531","0","13","225","97","679","245","520","530","72","62","8","14","11","18","16","25","37","49","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","24","36","24","36","0","13","0","13","0","13","133","90","0","13","32","31","57","50","44","64",
